host,clock,net.if.in[ens160],net.if.out[ens160],"proc.num[,,run]",proc.num[],system.cpu.intr,"system.cpu.load[percpu,avg1]","system.cpu.load[percpu,avg15]","system.cpu.load[percpu,avg5]",system.cpu.switches,"system.cpu.util[,idle]","system.cpu.util[,interrupt]","system.cpu.util[,iowait]","system.cpu.util[,nice]","system.cpu.util[,softirq]","system.cpu.util[,steal]","system.cpu.util[,system]","system.cpu.util[,user]","system.swap.size[,free]","system.swap.size[,pfree]","system.swap.size[,total]","vfs.fs.inode[/,pfree]","vfs.fs.inode[/boot,pfree]","vfs.fs.inode[/var/lib/docker/aufs,pfree]","vfs.fs.inode[/var/lib/kubelet,pfree]","vfs.fs.inode[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/,pfree]","vfs.fs.size[/,total]","vfs.fs.size[/,used]","vfs.fs.size[/boot,free]","vfs.fs.size[/boot,pfree]","vfs.fs.size[/boot,total]","vfs.fs.size[/boot,used]","vfs.fs.size[/var/lib/docker/aufs,pfree]","vfs.fs.size[/var/lib/docker/aufs,total]","vfs.fs.size[/var/lib/docker/aufs,used]","vfs.fs.size[/var/lib/kubelet,free]","vfs.fs.size[/var/lib/kubelet,pfree]","vfs.fs.size[/var/lib/kubelet,total]","vfs.fs.size[/var/lib/kubelet,used]","vfs.fs.size[/var/lib/rancher/volumes,free]","vfs.fs.size[/var/lib/rancher/volumes,pfree]","vfs.fs.size[/var/lib/rancher/volumes,total]","vfs.fs.size[/var/lib/rancher/volumes,used]",vm.memory.size[available],vm.memory.size[total],cpu,mem,io
10274,1524554097,96112,113544,2,208,1249,57.01,16.56,31.21,4237,39.8423,0,0.5371,0.0168,0.319,0,55.5127,2.1148,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.519,79680208896,7168454656,408983552,87.2071,494512128,59996160,90.519,79680208896,7168454656,68440563712,90.5191,79680208896,7168446464,68440547328,90.519,79680208896,7168462848,3484114944,4143763456,0,0,0
10274,1524554102,284816,95200,2,208,1198,52.44,16.47,30.19,4550,47.8421,0,0.6046,0.0168,0.3192,0,47.4975,2.133,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.519,79680208896,7168462848,408983552,87.2071,494512128,59996160,90.519,79680208896,7168462848,68440547328,90.519,79680208896,7168462848,68440539136,90.519,79680208896,7168471040,3484106752,4143763456,0,0,0
10274,1524554107,129928,564848,3,208,1210,48.24,16.39,29.68,4402,55.83,0,0.6223,0.0168,0.3196,0,39.6471,2.0182,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.519,79680208896,7168471040,408983552,87.2071,494512128,59996160,90.519,79680208896,7168479232,68440539136,90.519,79680208896,7168471040,68440530944,90.519,79680208896,7168479232,3484131328,4143763456,0,0,0
10274,1524554112,436224,121184,2,208,1228,44.38,16.3,29.19,4699,63.9239,0,0.5725,0.0168,0.3032,0,31.5497,1.97,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.519,79680208896,7168479232,408983552,87.2071,494512128,59996160,90.519,79680208896,7168487424,68440530944,90.519,79680208896,7168479232,68440522752,90.519,79680208896,7168487424,3484016640,4143763456,0,0,0
10274,1524554117,166648,125336,2,208,1273,40.82,16.21,29.19,4649,73.5849,0,0.5391,0.0168,0.337,0,22.0013,1.9879,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.519,79680208896,7168487424,408983552,87.2071,494512128,59996160,90.519,79680208896,7168499712,68440522752,90.519,79680208896,7168487424,68440510464,90.519,79680208896,7168499712,3484024832,4143763456,0,0,0
10274,1524554122,840064,164000,4,207,1504,37.56,16.12,28.71,5605,79.8685,0,0.5227,0.0169,0.3205,0,15.6245,3.4227,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.519,79680208896,7168520192,408983552,87.2071,494512128,59996160,90.519,79680208896,7168520192,68440506368,90.519,79680208896,7168503808,68440489984,90.519,79680208896,7168520192,3465793536,4143763456,0,0,0
10274,1524554127,137384,105344,2,207,1707,34.55,16.04,27.76,4453,85.9119,0,0.4895,0.0169,0.3208,0,7.6274,4.1526,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.519,79680208896,7168520192,408983552,87.2071,494512128,59996160,90.519,79680208896,7168528384,68440489984,90.519,79680208896,7168520192,68440473600,90.5189,79680208896,7168536576,3465547776,4143763456,0,0,0
10274,1524554132,411912,104760,2,207,1281,31.78,15.95,27.3,4813,93.6318,0,0.6081,0.0169,0.321,0,1.4027,4.223,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5189,79680208896,7168536576,408983552,87.2071,494512128,59996160,90.5189,79680208896,7168536576,68440473600,90.5189,79680208896,7168536576,68440473600,90.5189,79680208896,7168536576,3464921088,4143763456,0,0,0
10274,1524554137,140672,81976,5,207,1249,29.24,15.86,26.85,4471,93.526,0,0.6592,0.0169,0.3042,0,1.318,4.2258,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5189,79680208896,7168544768,408983552,87.2071,494512128,59996160,90.5189,79680208896,7168552960,68440465408,90.5189,79680208896,7168544768,68440457216,90.5189,79680208896,7168552960,3464929280,4143763456,0,0,0
10274,1524554142,346072,138824,3,207,1199,26.89,15.78,26.85,4534,93.4066,0,0.6424,0.0169,0.3548,0,1.3689,4.2096,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5189,79680208896,7168552960,408983552,87.2071,494512128,59996160,90.5189,79680208896,7168552960,68440457216,90.5189,79680208896,7168552960,68440449024,90.5189,79680208896,7168561152,3464433664,4143763456,0,0,0
10274,1524554147,143016,83360,5,207,1227,24.74,15.69,26.4,4035,93.3592,0,0.6418,0.0169,0.3547,0,1.4027,4.2223,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5189,79680208896,7168561152,408983552,87.2071,494512128,59996160,90.5189,79680208896,7168569344,68440449024,90.5189,79680208896,7168561152,68440440832,90.5189,79680208896,7168569344,3464187904,4143763456,0,0,0
10274,1524554152,426512,108704,2,207,1201,22.76,15.61,25.53,4746,93.3131,0,0.6417,0,0.3717,0,1.4522,4.2215,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5189,79680208896,7168573440,408983552,87.2071,494512128,59996160,90.5189,79680208896,7168581632,68440436736,90.5189,79680208896,7168573440,68440428544,90.5189,79680208896,7168581632,3463565312,4143763456,0,0,0
10274,1524554157,142672,110232,3,207,1292,20.94,15.52,25.11,4644,93.2613,0,0.6589,0,0.3717,0,1.4356,4.2744,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5189,79680208896,7168581632,408983552,87.2071,494512128,59996160,90.5189,79680208896,7168593920,68440428544,90.5189,79680208896,7168581632,68440416256,90.5189,79680208896,7168593920,3463065600,4143763456,0,0,0
10274,1524554162,310944,96776,2,207,1214,19.26,15.44,24.69,4610,93.3108,0,0.5745,0,0.3382,0,1.4025,4.2751,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5189,79680208896,7168593920,408983552,87.2071,494512128,59996160,90.5189,79680208896,7168602112,68440416256,90.5189,79680208896,7168593920,68440408064,90.5189,79680208896,7168602112,3462066176,4143763456,0,0,0
10274,1524554167,144752,564448,6,207,1213,17.72,15.36,24.69,4416,93.4246,0,0.5579,0,0.3212,0,1.3692,4.3111,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5189,79680208896,7168602112,408983552,87.2071,494512128,59996160,90.5188,79680208896,7168610304,68440408064,90.5189,79680208896,7168602112,68440399872,90.5188,79680208896,7168610304,3461947392,4143763456,0,0,0
10274,1524554172,489928,144760,2,207,1200,16.3,15.27,24.28,4984,93.3739,0,0.6083,0,0.3212,0,1.3692,4.3765,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5188,79680208896,7168622592,408983552,87.2071,494512128,59996160,90.5188,79680208896,7168622592,68440399872,90.5188,79680208896,7168610304,68440387584,90.5188,79680208896,7168622592,3459809280,4143763456,0,0,0
10274,1524554177,131832,75968,2,207,1269,14.99,15.19,23.48,4447,93.3243,0,0.6085,0,0.3214,0,1.352,4.4118,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5188,79680208896,7168622592,408983552,87.2071,494512128,59996160,90.5188,79680208896,7168630784,68440387584,90.5188,79680208896,7168622592,68440379392,90.5188,79680208896,7168630784,3459563520,4143763456,0,0,0
10274,1524554182,372392,117376,2,207,1207,13.79,15.11,23.09,4961,93.4382,0,0.609,0,0.3383,0,1.2354,3.0113,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5188,79680208896,7168638976,408983552,87.2071,494512128,59996160,90.5188,79680208896,7168643072,68440371200,90.5188,79680208896,7168638976,68440367104,90.5188,79680208896,7168643072,3459174400,4143763456,0,0,0
10274,1524554187,114888,100816,3,207,1348,12.69,15.03,22.71,4682,95.3484,0,0.6428,0,0.3214,0,1.2011,2.3004,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5188,79680208896,7168651264,408983552,87.2071,494512128,59996160,90.5188,79680208896,7168651264,68440367104,90.5188,79680208896,7168643072,68440350720,90.5188,79680208896,7168659456,3459330048,4143763456,0,0,0
10274,1524554192,451368,114448,3,207,1234,11.67,14.95,22.33,4917,95.686,0,0.5415,0,0.3046,0,1.1671,2.1658,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5188,79680208896,7168659456,408983552,87.2071,494512128,59996160,90.5188,79680208896,7168659456,68440350720,90.5188,79680208896,7168659456,68440342528,90.5188,79680208896,7168667648,3458772992,4143763456,0,0,0
10274,1524554197,121416,77560,3,207,1290,10.74,14.87,21.96,4486,95.7044,0,0.406,0,0.2875,0,1.2177,2.1993,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5188,79680208896,7168667648,408983552,87.2071,494512128,59996160,90.5188,79680208896,7168675840,68440342528,90.5188,79680208896,7168667648,68440334336,90.5188,79680208896,7168675840,3458838528,4143763456,0,0,0
10274,1524554202,316352,127104,2,207,1189,9.88,14.79,21.59,4590,95.9581,0,0.4227,0,0.2707,0,1.1836,2.1813,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5188,79680208896,7168675840,408983552,87.2071,494512128,59996160,90.5187,79680208896,7168684032,68440334336,90.5188,79680208896,7168675840,68440326144,90.5187,79680208896,7168684032,3458846720,4143763456,0,0,0
10274,1524554207,138600,85960,4,207,1265,9.09,14.71,21.59,4415,95.9905,0,0.423,0,0.2368,0,1.1838,2.1489,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5187,79680208896,7168684032,408983552,87.2071,494512128,59996160,90.5187,79680208896,7168692224,68440326144,90.5187,79680208896,7168684032,68440317952,90.5187,79680208896,7168692224,3458727936,4143763456,0,0,0
10274,1524554212,421576,117864,6,207,1214,8.36,14.63,20.88,4792,95.9574,0,0.4227,0.0169,0.2872,0,1.2515,2.1136,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5187,79680208896,7168692224,408983552,87.2071,494512128,59996160,90.5187,79680208896,7168700416,68440317952,90.5187,79680208896,7168692224,68440309760,90.5187,79680208896,7168700416,3458748416,4143763456,0,0,0
10274,1524554217,123304,105600,2,207,1249,7.69,14.55,20.88,4479,95.9446,0,0.4056,0.0169,0.2873,0,1.2504,2.0957,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5187,79680208896,7168700416,408983552,87.2071,494512128,59996160,90.5187,79680208896,7168708608,68440309760,90.5187,79680208896,7168700416,68440301568,90.5187,79680208896,7168708608,3458748416,4143763456,0,0,0
10274,1524554222,986488,176520,4,207,1409,7.07,14.47,20.53,5747,95.9256,0,0.4057,0.0169,0.3211,0,1.2675,3.7356,4250292224,98.9599,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5187,79680208896,7168729088,408983552,87.2071,494512128,59996160,90.5187,79680208896,7168729088,68440297472,90.5187,79680208896,7168712704,68440281088,90.5187,79680208896,7168729088,3457622016,4143763456,0,0,0
10274,1524554227,126728,564968,2,207,1709,6.51,14.39,20.19,4418,93.8662,0,0.3886,0.0169,0.338,0,1.3182,4.2068,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5187,79680208896,7168729088,408983552,87.2071,494512128,59996160,90.5187,79680208896,7168737280,68440281088,90.5187,79680208896,7168729088,68440272896,90.5187,79680208896,7168737280,3457515520,4143763456,0,0,0
10274,1524554232,412280,99080,2,207,1258,5.98,14.32,19.86,4911,93.7648,0,0.3719,0.0169,0.3211,0,1.3187,4.3272,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5187,79680208896,7168745472,408983552,87.2071,494512128,59996160,90.5187,79680208896,7168745472,68440264704,90.5187,79680208896,7168745472,68440264704,90.5187,79680208896,7168745472,3457269760,4143763456,0,0,0
10274,1524554237,126624,114168,2,207,1271,5.51,14.24,19.2,4286,93.694,0,0.3719,0.0169,0.3042,0,1.3351,4.2934,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5187,79680208896,7168745472,408983552,87.2071,494512128,59996160,90.5186,79680208896,7168757760,68440264704,90.5187,79680208896,7168745472,68440244224,90.5186,79680208896,7168765952,3457282048,4143763456,0,0,0
10274,1524554242,354272,105640,2,207,1206,5.06,14.16,18.88,4589,93.6972,0,0.321,0.0169,0.2873,0,1.3345,4.3251,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5186,79680208896,7168765952,408983552,87.2071,494512128,59996160,90.5186,79680208896,7168765952,68440244224,90.5186,79680208896,7168765952,68440244224,90.5186,79680208896,7168765952,3457290240,4143763456,0,0,0
10274,1524554247,121184,104472,3,207,1275,4.66,14.09,18.57,4652,93.7817,0,0.3042,0.0169,0.2873,0,1.3347,4.292,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5186,79680208896,7168774144,408983552,87.2071,494512128,59996160,90.5186,79680208896,7168774144,68440244224,90.5186,79680208896,7168765952,68440227840,90.5186,79680208896,7168782336,3457298432,4143763456,0,0,0
10274,1524554252,415584,99584,4,207,1244,4.29,14.01,18.26,4659,93.7152,0,0.4395,0.0169,0.321,0,1.3511,4.2427,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5186,79680208896,7168782336,408983552,87.2071,494512128,59996160,90.5186,79680208896,7168782336,68440227840,90.5186,79680208896,7168782336,68440227840,90.5186,79680208896,7168782336,3457310720,4143763456,0,0,0
10274,1524554257,124760,80712,2,207,1200,3.94,13.93,17.96,4341,93.5293,0,0.5407,0.0169,0.321,0,1.3854,4.1906,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5186,79680208896,7168790528,408983552,87.2071,494512128,59996160,90.5186,79680208896,7168798720,68440219648,90.5186,79680208896,7168790528,68440211456,90.5186,79680208896,7168798720,3457318912,4143763456,0,0,0
10274,1524554262,327224,105904,2,207,1206,3.63,13.86,17.96,4779,93.4797,0,0.5572,0.0169,0.3209,0,1.4182,4.1878,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5186,79680208896,7168798720,408983552,87.2071,494512128,59996160,90.5186,79680208896,7168798720,68440211456,90.5186,79680208896,7168798720,68440199168,90.5186,79680208896,7168811008,3457327104,4143763456,0,0,0
10274,1524554267,163360,109864,3,207,1220,3.34,13.78,17.66,4347,93.3997,0,0.5572,0.0169,0.3378,0,1.4857,4.2047,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5186,79680208896,7168811008,408983552,87.2071,494512128,59996160,90.5186,79680208896,7168823296,68440199168,90.5186,79680208896,7168811008,68440186880,90.5186,79680208896,7168823296,3457339392,4143763456,0,0,0
10274,1524554272,406264,106984,2,207,1240,3.07,13.71,17.37,4640,93.4944,0,0.5578,0,0.2874,0,1.4196,4.2089,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5186,79680208896,7168823296,408983552,87.2071,494512128,59996160,90.5186,79680208896,7168823296,68440186880,90.5186,79680208896,7168823296,68440178688,90.5185,79680208896,7168831488,3457224704,4143763456,0,0,0
10274,1524554277,161392,108848,4,207,1294,2.82,13.64,17.08,4399,93.4911,0,0.5747,0,0.2705,0,1.4032,4.2596,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5185,79680208896,7168831488,408983552,87.2071,494512128,59996160,90.5185,79680208896,7168839680,68440178688,90.5185,79680208896,7168831488,68440170496,90.5185,79680208896,7168839680,3457232896,4143763456,0,0,0
10274,1524554282,291904,95584,5,207,1198,2.6,13.56,16.79,4781,93.526,0,0.5916,0,0.2367,0,1.352,2.62,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5185,79680208896,7168839680,408983552,87.2071,494512128,59996160,90.5185,79680208896,7168847872,68440170496,90.5185,79680208896,7168839680,68440162304,90.5185,79680208896,7168847872,3457368064,4143763456,0,0,0
10274,1524554287,151176,568808,2,207,1222,2.39,13.49,16.24,4613,95.5037,0,0.575,0,0.2368,0,1.3187,2.1647,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5185,79680208896,7168847872,408983552,87.2071,494512128,59996160,90.5185,79680208896,7168856064,68440162304,90.5185,79680208896,7168847872,68440154112,90.5185,79680208896,7168856064,3458138112,4143763456,0,0,0
10274,1524554292,414904,129920,2,207,1223,2.2,13.42,15.97,4444,95.6867,0,0.6087,0,0.2538,0,1.336,1.9953,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5185,79680208896,7168864256,408983552,87.2071,494512128,59996160,90.5185,79680208896,7168864256,68440154112,90.5185,79680208896,7168856064,68440145920,90.5185,79680208896,7168864256,3458011136,4143763456,0,0,0
10274,1524554297,119256,77936,3,207,1217,2.02,13.34,15.71,3653,95.8051,0,0.6091,0,0.2708,0,1.286,1.9959,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5185,79680208896,7168864256,408983552,87.2071,494512128,59996160,90.5185,79680208896,7168872448,68440145920,90.5185,79680208896,7168864256,68440137728,90.5185,79680208896,7168872448,3458027520,4143763456,0,0,0
10274,1524554302,346912,110552,2,207,1197,1.86,13.27,15.48,4642,95.8883,0,0.6092,0,0.254,0,1.2358,2.0139,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5185,79680208896,7168880640,408983552,87.2071,494512128,59996160,90.5185,79680208896,7168880640,68440129536,90.5185,79680208896,7168880640,68440129536,90.5185,79680208896,7168880640,3457982464,4143763456,0,0,0
10274,1524554307,138208,87080,2,207,1319,1.87,13.21,15.48,4356,95.8524,0,0.6092,0.0169,0.2708,0,1.2866,1.997,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5185,79680208896,7168880640,408983552,87.2071,494512128,59996160,90.5185,79680208896,7168888832,68440129536,90.5185,79680208896,7168880640,68440121344,90.5185,79680208896,7168888832,3458048000,4143763456,0,0,0
10274,1524554312,299608,112480,2,207,1236,1.72,13.14,15.22,4724,95.8347,0,0.6601,0.0169,0.2876,0,1.2692,1.9973,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5185,79680208896,7168901120,408983552,87.2071,494512128,59996160,90.5185,79680208896,7168901120,68440109056,90.5185,79680208896,7168901120,68440109056,90.5185,79680208896,7168901120,3458068480,4143763456,0,0,0
10274,1524554317,239104,94704,2,207,1237,1.58,13.07,14.97,4099,95.7537,0,0.5582,0.0169,0.3044,0,1.2521,2.0636,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5184,79680208896,7168909312,408983552,87.2071,494512128,59996160,90.5184,79680208896,7168909312,68440100864,90.5184,79680208896,7168909312,68440100864,90.5184,79680208896,7168909312,3458076672,4143763456,0,0,0
10274,1524554322,203360,110192,2,207,1167,1.45,13,14.72,4510,95.8228,0,0.5414,0.0169,0.3215,0,1.2352,2.047,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5184,79680208896,7168917504,408983552,87.2071,494512128,59996160,90.5184,79680208896,7168917504,68440092672,90.5184,79680208896,7168917504,68440084480,90.5184,79680208896,7168925696,3458084864,4143763456,0,0,0
10274,1524554327,232632,93320,2,207,1206,1.34,12.93,14.47,4202,95.8883,0,0.5413,0.0169,0.3382,0,1.1844,2.0467,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5184,79680208896,7168925696,408983552,87.2071,494512128,59996160,90.5184,79680208896,7168933888,68440084480,90.5184,79680208896,7168925696,68440076288,90.5184,79680208896,7168933888,3457966080,4143763456,0,0,0
10274,1524554332,409184,106160,2,207,1204,1.23,12.86,14,4701,95.8735,0,0.5578,0.0338,0.355,0,1.1498,2.0791,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5184,79680208896,7168933888,408983552,87.2071,494512128,59996160,90.5184,79680208896,7168942080,68440076288,90.5184,79680208896,7168933888,68440068096,90.5184,79680208896,7168942080,3457974272,4143763456,0,0,0
10274,1524554337,161696,108232,5,207,1261,1.13,12.79,13.77,4603,95.8087,0,0.541,0.0338,0.338,0,1.1832,2.0626,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5184,79680208896,7168942080,408983552,87.2071,494512128,59996160,90.5184,79680208896,7168950272,68440068096,90.5184,79680208896,7168942080,68440059904,90.5184,79680208896,7168950272,3457982464,4143763456,0,0,0
10274,1524554342,276464,96472,2,207,1203,1.04,12.72,13.54,4589,95.8425,0,0.5241,0.0338,0.355,0,1.1999,2.0626,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5184,79680208896,7168950272,408983552,87.2071,494512128,59996160,90.5184,79680208896,7168958464,68440059904,90.5184,79680208896,7168950272,68440051712,90.5184,79680208896,7168958464,3457863680,4143763456,0,0,0
10274,1524554347,162872,568848,2,207,1260,0.96,12.65,13.31,4628,95.6897,0,0.659,0.0338,0.3378,0,1.2335,2.0446,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5184,79680208896,7168958464,408983552,87.2071,494512128,59996160,90.5184,79680208896,7168966656,68440051712,90.5184,79680208896,7168958464,68440043520,90.5184,79680208896,7168966656,3457871872,4143763456,0,0,0
10274,1524554352,368040,100960,2,207,1199,0.88,12.58,13.31,4789,95.7432,0,0.6083,0.0338,0.3378,0,1.2504,2.0108,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5184,79680208896,7168974848,408983552,87.2071,494512128,59996160,90.5184,79680208896,7168974848,68440043520,90.5184,79680208896,7168966656,68440035328,90.5184,79680208896,7168974848,3457916928,4143763456,0,0,0
10274,1524554357,232800,121760,2,207,1282,0.81,12.52,13.09,4270,95.7756,0,0.6082,0.0338,0.3209,0,1.2667,2.0612,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5184,79680208896,7168974848,408983552,87.2071,494512128,59996160,90.5183,79680208896,7168987136,68440035328,90.5184,79680208896,7168974848,68440023040,90.5183,79680208896,7168987136,3458019328,4143763456,0,0,0
10274,1524554362,238008,96624,2,207,1155,0.74,12.45,12.87,4754,95.661,0,0.6249,0.0338,0.3042,0,1.2498,1.9929,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5183,79680208896,7168995328,408983552,87.2071,494512128,59996160,90.5183,79680208896,7168995328,68440023040,90.5183,79680208896,7168987136,68440014848,90.5183,79680208896,7168995328,3457912832,4143763456,0,0,0
10274,1524554367,231928,120456,2,207,1250,0.68,12.38,12.66,4321,95.8608,0,0.6253,0.0169,0.3211,0,1.25,1.9267,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5183,79680208896,7168995328,408983552,87.2071,494512128,59996160,90.5183,79680208896,7169003520,68440014848,90.5183,79680208896,7168995328,68440006656,90.5183,79680208896,7169003520,3457921024,4143763456,0,0,0
10274,1524554372,313832,93752,9,309,1189,0.63,12.32,12.45,4714,95.9284,0,0.5579,0.0169,0.2704,0,1.268,1.9273,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5183,79680208896,7169011712,408983552,87.2071,494512128,59996160,90.5183,79680208896,7169011712,68439998464,90.5183,79680208896,7169011712,68439990272,90.5183,79680208896,7169019904,3445534720,4143763456,0,0,1
10274,1524554377,237640,88848,34,309,1316,8.67,12.79,13.92,4074,91.7033,0,0.456,0.0169,0.2701,0,7.1272,1.9929,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5183,79680208896,7169019904,408983552,87.2071,494512128,59996160,90.5183,79680208896,7169028096,68439990272,90.5183,79680208896,7169019904,68439982080,90.5183,79680208896,7169028096,3445092352,4143763456,0,0,1
10274,1524554382,208968,113608,21,309,1168,15.98,13.26,16.75,4073,83.5556,0,0.4723,0.0169,0.2529,0,15.3223,2.0412,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5183,79680208896,7169036288,408983552,87.2071,494512128,59996160,90.5183,79680208896,7169040384,68439982080,90.5183,79680208896,7169028096,68439969792,90.5183,79680208896,7169040384,3444076544,4143763456,0,0,1
10274,1524554387,230616,87096,39,309,1218,22.71,13.73,18.14,4300,75.451,0,0.5056,0.0168,0.2695,0,23.3609,2.0732,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5183,79680208896,7169040384,408983552,87.2071,494512128,59996160,90.5183,79680208896,7169048576,68439969792,90.5183,79680208896,7169040384,68439961600,90.5183,79680208896,7169048576,3443916800,4143763456,0,0,1
10274,1524554392,348760,104784,12,309,1221,28.9,14.19,19.49,4212,67.4301,0,0.5556,0,0.303,0,32.8788,1.9869,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5183,79680208896,7169056768,408983552,87.2071,494512128,59996160,90.5183,79680208896,7169056768,68439953408,90.5183,79680208896,7169056768,68439953408,90.5183,79680208896,7169056768,3443994624,4143763456,0,0,1
10274,1524554397,234608,117248,16,310,1245,34.59,14.65,20.83,3773,57.8327,0,0.555,0,0.3363,0,40.9351,1.9845,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5183,79680208896,7169056768,408983552,87.2071,494512128,59996160,90.5182,79680208896,7169069056,68439953408,90.5183,79680208896,7169056768,68439941120,90.5182,79680208896,7169069056,3443978240,4143763456,0,0,1
10274,1524554402,234456,92888,19,310,1209,39.83,15.11,20.83,4280,51.3532,0,0.571,0,0.3526,0,47.387,2.0322,4250296320,98.96,4294963200,95.5003,99.7583,95.5003,95.5003,95.5003,90.5182,79680208896,7169077248,408983552,87.2071,494512128,59996160,90.5182,79680208896,7169077248,68439941120,90.5182,79680208896,7169069056,68439932928,90.5182,79680208896,7169077248,3443875840,4143763456,0,0,1
